Year,№,D1,CWT1,D2,CWT2,D3,CWT3,D4,CWT4,D5,CWT5
1914,26,21.29756880634081,1.9814856363391875,26.70201510821184,1.907177027413732,26.882048973948933,2.245738755441401,26.08530442042118,1.5856321822865014,33.09879551125279,2.3840171637120786
1914,27,25.847009271848496,2.2607727871041434,32.174573863924856,1.8626356686872898,31.221864112886383,2.656959181339048,21.409496361797093,1.8619537203326817,33.56279984906968,2.672031522905094
1914,28,28.642273529981374,2.0999720835125775,35.98275149026092,2.183623404621135,35.37072920991297,3.0298263831128565,25.636360294708865,2.41311375704388,33.41425686522495,2.5917876841016634
1914,29,31.38707768241844,2.245865925489203,35.98437515396924,2.3713164913322577,41.39948329930108,3.035287931869945,32.07430163901537,2.652252204326962,36.643239033991556,2.5741648416414638
1914,30,33.49430837624745,2.6294793838421917,34.447983522212915,2.5503845212226954,39.58861746048483,2.9229716810403055,36.73672268522953,2.792298553942377,33.76259014041142,2.698819412018841
1914,31,29.800353000296827,3.2076380548545975,34.348457115240464,2.7331059573492786,33.098249314381604,3.093285466705043,34.38993392807602,2.9532077304428377,28.849695763475964,2.7641983515824027
1914,32,37.59153216567025,3.501546691688762,33.98478315506247,2.8624070142391673,34.198122876665224,3.122473093661335,28.57951743614121,2.7928090096972316,19.973989019316754,2.4245685451324004
1914,33,32.73989271975661,3.074933799702197,30.67262021019039,2.9377277515072797,30.229886554848495,3.103033903554897,28.353369699385553,3.0073228474670075,21.39498813233733,2.3591752503888648
1914,34,26.34931697924595,3.0564212646588755,20.872873111211824,3.6005454323032393,31.872763278154046,3.4906017101510556,30.394671097000177,2.898122493990298,26.13505678695139,3.2652456237259346
1914,35,22.008370332155582,3.359493451790618,23.848627655577893,3.9310383187709306,31.452791667653347,3.686368570897381,21.95061403993868,3.403156659933927,30.25936307335211,4.169697910876699
1914,36,18.052918436325324,3.328746074082342,25.09214654473534,4.142259141498943,30.561632964377633,4.021413388392313,20.214602182158938,4.119345193620187,30.535348206794062,3.8931341906713106
1914,37,20.706781746848637,3.1636698670452255,27.01501361957048,5.390769331443219,23.171726335914087,4.43920481359648,20.504213511032916,4.110564053337935,21.35930785557062,3.1804678770125583
1914,38,20.3820504234194,3.662377316331539,21.940665248603317,6.230661132751939,20.35924744489804,4.8731220742426276,19.661703394758337,4.224707048911334,24.528746587897658,3.6669722317116147
1914,39,18.917544310385516,4.263053113273938,27.047380511020496,5.98396877090748,23.18622317491939,5.741874855645763,20.112566237270936,4.549701456048873,26.457364126216138,4.984944125158036
1914,40,22.86439870379304,4.512312450228295,20.099450486081814,5.880852513874267,24.99704425955163,6.496322731093294,27.688517056470733,4.811875968900071,24.314791172271516,5.189198202414579
1914,41,21.01671211112102,4.7722369342386814,22.65710986370283,4.946944422817729,24.21736298398356,6.144653072371856,24.998642912689395,4.699369764710879,19.033206200516386,5.71502422616493
1914,42,25.276292076477983,4.330530434190759,19.83163259048415,4.660232594949275,21.36700710875759,4.7720245173656135,25.135932373645865,4.13749664707136,25.577023033334726,5.982431761040159
1914,43,11.982102587785441,2.9488130284974594,11.795881688561575,3.9680037217625563,17.580057588463937,3.7226544391196112,20.433843985505284,3.570489288767061,17.146089015159554,4.7036664940856365
1914,44,15.085233762605966,2.752840785656282,10.160787459327645,2.758505144367195,15.630358770676741,3.559258347879155,16.46392416938548,2.8527939242549047,20.567996747480354,3.1863691755462744
1914,45,14.747638476996428,2.8733659435373937,7.341063480012559,2.472040237641563,12.374154141424802,3.057895489481851,13.349189213693572,2.45700338866228,15.766742777493151,2.631435916562748
1914,46,16.203449855555803,2.706019231868852,12.36032753875751,2.3977102375466477,8.568648139972145,2.5792412410353744,9.23012602246956,2.442005599451404,11.189840039052878,2.4157914107535277
1915,1,48.27318924980032,2.9367100566796083,31.73711101270004,2.4763068032704223,31.826513808619683,2.090888674471667,31.022859031036575,1.6177623572145061,49.358969030215505,2.4033349509285538
1915,2,45.58493303303207,2.5113014260074653,34.81505766719579,2.101864073778433,42.812234110849786,2.270323839249002,31.493999948872855,1.7159444807771984,33.56236019523239,2.126031702563508
1915,3,43.34195015328415,2.0758283860430295,42.40356893488106,2.2047980297348215,40.65679694691299,2.3015321946042246,36.05343422389812,2.196737594140546,38.99628663745347,2.549786961577816
1915,4,42.301370579884725,2.1997341803055495,35.18674806897237,1.8532520699757364,33.294567716564444,2.331713330544048,31.466756688471314,2.206171078932277,28.908741383135634,2.258929869426793
1915,5,37.50261122150629,2.0603582583461932,36.58166664160431,1.9174010174124825,27.20251307225941,2.1912288667028665,30.99971227700509,1.7903404460663896,31.294572682277355,1.768480809911721
1915,6,36.75178049863258,1.7836366234851704,39.64329082367924,1.9469943181488931,28.905250329286954,1.830878413059324,30.60624584640395,1.8519643236091836,40.55175238208557,2.0106328272127705
1915,7,37.64997746822333,1.8694112531401454,34.54502244160271,1.7923574779602196,31.839099256297864,2.006106251399392,35.2484943085214,2.0232054844250102,43.00936785857541,1.9792794138128211
1915,8,41.478503518278636,1.8818956337486743,33.90576098850034,1.749501772900313,34.032097789502885,2.105546881745593,35.633212687986635,2.241994621385934,38.54066209022102,1.6772787673249927
1915,9,38.671692839965,1.8144827682811648,35.9162985333546,1.5205357854793,36.30518222114363,2.2530765315355565,34.85718255899703,2.2859165023651005,29.068750116115904,1.9496369851011535
1915,10,36.600827191278064,1.9455320337274757,34.39985927670862,1.903938482142965,41.507472790378245,2.2417192865598476,30.470660609708755,2.50389785250202,30.1649180857937,2.2612956087121696
1915,11,32.29265211206368,2.103213656052976,28.69065345168622,2.2443958998047524,41.95290764067611,2.1652119919779507,26.127920196467784,2.0657680032499868,37.36077864132913,2.4094560512823535
1915,12,22.411948797357727,2.073533754236508,27.248501603030526,2.193686253871312,34.75871150004847,2.3137511470968706,27.69958689340031,1.665351954312118,28.72686838115191,2.031576953228766
1915,13,23.493346334451886,1.7685067330899604,35.0692999225124,2.0222170939755646,30.039370781794258,2.1659869855684875,23.37617024449517,1.6382093207642998,20.327340666251715,1.6480106540653352
1915,14,31.203389475276758,1.8942760133698,34.94339462789817,2.0149535434336405,25.404359455660817,2.3010721336692685,24.37569578462176,2.112427493434339,30.251167208798762,1.9398291035824995
1915,15,25.30678748883144,2.2870589541556514,30.681077067650232,2.3993059652140643,28.386900707990712,2.1851663356112385,31.659558763258136,1.8841268365932171,26.32712897149576,2.289360300290843
1915,16,29.574461511881232,2.6866720251382628,24.917846588328953,2.30731464078279,25.23895782290218,2.1416079070469314,23.28130503456998,2.262497987401747,20.20094100424383,2.4177751119945503
1915,17,24.672870342576243,2.529335879338656,18.957468031123096,2.6343141596226833,18.31831128557426,2.585144761510713,19.578983224053395,2.7622532698547158,17.150186275905014,2.3888292547074927
1915,18,20.023700538935934,2.437235150193462,12.687164187901757,2.8295180693248505,19.076399774622786,3.427323035915841,17.306213210039292,2.9264428506533844,16.10038592758965,2.124056250400509
1915,19,24.54642167198879,2.7685591548887927,15.306818679061259,3.186419033967321,22.258009875075462,3.3134694506659854,19.912049823088378,3.1866191424290244,24.715205985597933,2.547856348720694
1915,20,19.519766373792304,3.87199328823642,12.68640123928246,3.6546541622307473,22.381809521733064,3.2023877676721764,17.31967492350559,3.149257468902032,18.099300302357413,3.0488300877573
1915,21,18.675243247342614,4.855212734303982,16.941682594304822,3.992460630616673,15.794881915670269,3.742626606625556,21.54744189418335,3.9016805521747733,18.95288047589946,3.5420958986379056
1915,22,18.62093139966373,5.490693335140311,21.929370860795956,4.034057809252135,18.582275235848876,4.061544942260727,21.428706010359008,4.211306524488198,17.75778913815388,3.8995656349774994
1915,23,22.31845058027006,5.550265812258734,18.361834930227722,4.522895210584592,23.782676353900904,4.511750440124395,18.7232814022454,4.269753632145062,16.769080012783984,4.253492284035781
1915,24,17.156763102474148,5.0529118050814725,20.04817310502369,4.492847540824804,19.201762493171827,5.1506788263487735,19.613764111418334,4.543328466781638,17.179406546212114,4.18268979374788
1915,25,15.748057523147164,4.733332071906799,16.351923041871423,3.678955827940479,17.368151840516074,4.773489631228351,15.996929140767817,3.761852361568272,15.791620623888832,3.1815687389484593
1915,26,15.459123814761274,3.837099707350692,9.152493426534297,2.8820149663977896,14.784575972029625,3.412485562445406,13.405691849848143,2.5839046379405297,11.49521928469053,2.5990817013093386
1916,1,43.23386988004478,1.910467652893555,48.81908599334018,2.531696937968398,35.88196321441624,2.5346151914381294,38.61933453421631,2.2825991230322478,48.537880233167655,2.766759361752387
1916,2,28.551299403690713,1.985203603967941,36.67656016173362,2.583106209547183,47.369734390095815,2.2337056465437906,33.89840982585418,2.371874724742839,46.83409556370077,2.2734935682692763
1916,3,58.96674022271409,2.4157948236624547,38.627247898457995,2.3469555262164135,49.98913110700727,2.393235267307686,28.849351536438714,2.093816182469136,46.47266386992652,2.18048692923141
1916,4,38.695904910475726,2.2322824940596773,38.02638179167563,2.363623791393382,48.50667813501813,2.4907603500671343,28.47795267522433,1.9542751409016994,40.52454373001255,2.0842481728143243
1916,5,40.7908279282203,1.809173107909877,38.1534892225905,2.285523722446827,41.23090095573791,2.3276652554562305,26.23229964525603,2.057354836830802,40.32662754391937,2.2604965919109747
1916,6,40.960803409186475,2.113205400776556,35.20071169689572,2.2993608196819904,32.19878551661364,2.2594376531820504,32.32226177223043,2.058480599747934,40.863425203918574,2.5034679097420085
1916,7,33.0635831738471,2.2055549756162494,36.13449844676163,2.264090415831137,45.37263275872388,2.568402552211837,35.874526101690016,2.2619832849170596,45.65100456164932,2.6794217011816466
1916,8,34.18981993361076,2.2466441330539024,41.773489970063714,2.132198337264522,43.19248211441973,2.2816770316805717,31.023241176593878,2.4665749966641886,52.898771946444924,2.6787048220007206
1916,9,43.718108501309814,2.2499849274863126,44.57616690894684,2.3012624978088088,26.35700767838467,2.0777271914100433,34.04376042007735,2.54509928844206,47.46313560678861,2.6784534772623725
1916,10,45.03529046157278,2.023762957241563,46.75532698361996,2.1821850742878826,30.086290820940622,1.6168175783712742,35.049021323198374,2.172076631637767,44.708602945670236,2.4786385773061888
1916,11,47.389286007943916,2.292472600359226,45.36804965164205,2.062422650803018,43.228121380621715,2.118709267227166,36.264950077673696,1.8661210834308704,41.202886095540066,2.5956080892520297
1916,12,43.11961512951604,1.92578298522974,40.71249382609926,2.0302822562755205,32.05070953365748,2.139690954619514,40.28654847998041,2.132136867512165,36.78531668065652,2.618084770726668
1916,13,42.56130533166956,1.675903390722624,50.77515947432491,2.2443001917945975,36.93942446574041,2.029521704260319,36.78685407896861,2.1912774108684796,33.59299886292094,2.5615854911757374
1916,14,38.79003732721629,1.8816665065951395,48.45973253083149,2.266997758507023,31.76226841649061,1.9719304717115638,33.37379047598568,2.0272611118895294,36.45293883140961,2.6924822427562547
1916,15,44.073139476023165,1.8268132435088977,43.2175504893187,2.14207639957676,38.56410381232099,1.8638188550066157,34.809830021693266,1.8964014740246273,38.24479084697931,2.2931433293055314
1916,16,30.297835046757157,2.3740101541829985,35.19717878594873,2.185159078706347,36.018928155791606,2.2667489723345313,29.157402060037963,1.9879965813750287,30.80725466532616,2.3225831313437535
1916,17,31.048661926661353,2.2005893727690307,30.89444138555785,2.0235667007539733,41.07410320572455,2.5306113670233628,25.118584652920518,2.3255817872522484,31.43808773511991,2.1223821246316987
1916,18,29.496874722737402,1.7822493289014845,39.56505305989327,2.222737872831616,40.50083243744807,2.4558169101209897,30.57069332592868,2.282732657310248,26.830352649473326,2.149303616889427
1916,19,30.19198617392012,1.8912152221839982,32.32227088291248,2.241462197459355,29.36251468955789,1.9969407285878213,27.571618831511838,2.0121268131806342,31.896562780490516,2.2761894714599644
1916,20,36.12574657325728,1.7694475234903337,40.41025684554073,2.4121199114278298,24.985866824849357,2.3987635278047357,25.24990569311581,1.9453404636296043,41.317681053536916,2.6327363270810746
1916,21,32.20381494036466,2.331605883374794,42.33271464246217,2.37459548999185,25.122793275247634,2.1432377526875044,24.99551704640076,2.2429912241725325,31.750397640386804,2.443309320448985
1916,22,36.47586076971502,2.3154353483530907,42.25054474056386,2.2107758103440496,29.577268259206598,1.8345857143810183,35.93355653593189,2.56662471292068,42.082044306407155,2.208299608794516
1916,23,32.929666907917294,2.2603864616920033,34.9548587892169,2.307809042036065,35.10907497974874,2.0869775820280636,36.978178738728715,2.5636592745055524,44.53036200494751,2.1796515740244127
1916,24,22.70989252655954,2.30781031869373,31.519610947982706,2.4509272656986565,32.27978938955921,2.4509274170480095,28.99606276654236,2.217102697094199,29.066255925720792,2.4726583464607415
1916,25,19.38278184146766,2.2387204073822793,22.393389233927408,3.0505426657119266,31.64497397903305,2.5261441898457124,30.244491944248423,2.28597105158085,28.201840308120474,3.1394394112309296
1916,26,14.413163454406972,3.1426464091163004,18.711877393992893,3.7340108694934053,23.179602773995647,3.824831065219858,19.211114762277433,2.9506482543024677,20.885613773529293,4.0619494627775525
1916,27,17.36033727847809,4.104849240335796,20.133206978855156,4.044582795094254,22.36520814515314,4.907708454019084,12.677225627708829,3.5360794158808835,20.236821337986516,4.334314859654075
1916,28,18.683005292772485,4.791469591443847,21.71282887267311,4.061964523844054,23.97241509415233,4.974106967678231,18.585500567480885,3.8535746902158023,19.57681904141487,4.33904129912514
1916,29,22.43284336924841,5.114029839883789,22.83572725464771,4.342550588390804,22.44570752489133,4.74388242218022,22.56708450486001,3.942979494864697,16.664258560630103,4.037156187132853
1916,30,18.304226147442876,4.3965778196009575,18.993911779048148,3.7740296302138843,23.146781702842432,4.376851833736203,19.801893401538333,3.5262799874581394,16.850311525938675,3.4648386755439025
1916,31,19.191424027536307,3.606602156756399,19.65470075033529,3.2752136693142657,17.021924472044446,3.493639522398514,12.889758545186798,3.5719698384030676,12.515073697009985,3.0493059373575164
1916,32,13.653349794995682,2.960527962334659,13.724893115736895,2.9658194706628236,9.100195192956397,2.722868460229763,12.22707319356414,3.525427602512609,14.397136410081192,2.7725144277313762
1917,1,35.06165300660201,2.13570257379021,32.6615943554179,2.2312420955314503,35.07202304445873,2.3740602705904137,22.637407803263862,2.206821816085309,28.368529276840974,2.2031535522930006
1917,2,35.49345134647102,2.213371265911946,33.75778835032852,2.009974874846196,30.943124926932484,2.352264020751107,30.990399935917587,2.3092948257412367,37.621691652058395,2.2915822646782265
1917,3,31.136793346786078,2.1757126936318616,26.409379668243254,1.815078906445657,38.60929484786846,2.3484482951756465,34.90465939833369,2.395621430274805,30.93249117450454,2.322530896716549
1917,4,28.915646912493656,1.8716752816465938,33.77053937644675,1.9373171141425212,36.071852399263115,2.448225363062558,26.74902142724133,2.512353662320064,32.27482461608344,2.302144249264352
1917,5,23.211065559943,1.8126697927794015,37.406462217562016,2.6547440780588816,36.384616492938186,2.4159861373477494,34.29625950597997,2.3527629769913876,38.50238936442434,2.33629873194505
1917,6,26.973449584349268,1.874360249761225,33.44656934261931,2.0513753205957936,31.553547175536497,2.3268603031555557,35.720173683822885,2.708500853422592,40.24234761264546,2.7833725935715212
1917,7,32.45421312069311,1.9796140277124967,26.145405741111478,1.9711362139110609,30.231620032305145,2.286072409631275,26.963014544748695,2.4416993933589852,36.45651852876918,2.6733794247326577
1917,8,27.122059172241787,2.2085344657970136,26.65345062490319,2.4951749369573655,25.899758430130188,1.964203836023245,26.110603143056046,2.2919164244026153,35.02963018468894,2.354664613818114
1917,9,30.479358481846408,2.131512559539869,23.760017184534593,2.4203566140210793,28.58903221213684,2.0138009200396114,28.27043901069091,2.3267525771113906,31.40493675668018,2.660471951997407
1917,10,26.707086045888577,2.3547094545300364,19.34309718971332,2.371826564030738,18.66012832079851,2.067056674942004,28.8949771482269,2.39918755868146,25.51244530944617,2.514104639570828
1917,11,25.9731173990738,2.4590024312526575,18.06375554475477,2.727205605804,19.05703124792246,2.588401020640775,28.1614364699846,2.336343698894069,22.817762029271154,2.945833900052502
1917,12,25.138043839559458,2.5623867966244744,19.743664642151128,2.709653310458471,19.15827934753542,2.8148338463292366,25.89493026177316,2.5509288880604175,19.586192355475763,3.438894039058696
1917,13,18.18171412831584,2.6321243866265003,22.5491087773994,2.255596055450835,18.214707042857302,2.7120606289325964,16.53060462269188,2.501127196630199,19.741454012343084,3.330309124104262
1917,14,21.002022409190868,2.75379398849918,14.905294859618813,2.305995756159471,17.19276782311423,2.671173341198971,19.045875466189692,2.870830975808721,17.563919409218048,3.21082843061724
1917,15,14.941543580334582,2.6801864606425894,14.327665603752598,2.327714325807177,11.467458247724338,2.7522585230621988,13.847943316746688,2.7420595441264557,10.476738659381622,3.0247391786449964
1917,16,9.051368300481148,2.2893086729750696,9.820637906930555,2.0866974112961842,10.72590173296071,2.3523339215322108,13.087420115591103,2.656048522150903,13.793169842353606,2.6179424788362216
1918,1,37.020901164980096,1.9798910039673256,31.571964189989846,2.1247680914981704,45.45774664261358,2.733640336019215,29.60564259496563,2.346770821706703,25.78242441960353,1.8756397429095886
1918,2,31.53614646110173,2.0896864479596093,34.13500938050495,2.1901988217537585,33.21714470176801,2.6883946842303175,37.91616113564759,2.5169919407067898,24.047932163487594,2.0329685963962354
1918,3,31.28274588445968,2.1602899404619267,38.76669827452487,2.227848653901441,46.69569060437154,2.8391503599160615,40.645297046302105,2.61035857672712,31.13171439244179,1.6034935385849938
1918,4,30.25581250215311,2.2133400761913964,37.48166073950955,2.013551140615667,40.799326955608514,2.6095538610384446,46.650224112515914,2.5923684334081134,30.645098942596483,1.7314956792960852
1918,5,39.527869519243175,2.2791731075100152,35.798225053490086,1.9418195968424918,33.76909711892663,2.159883008192825,51.031223526417826,2.366319873615095,24.866747746185897,2.0373862055347005
1918,6,35.63695407832534,2.298380893172034,41.20683601987522,2.0653487223684173,31.953433377826222,2.0043726954317562,43.48150582463003,2.06906887747001,34.6921223333217,2.5446501722649377
1918,7,28.357287527527085,2.0758798542493313,45.15729746739631,2.244606929714005,24.959988688807567,2.0060173275804134,46.866674603994525,2.0449819367034996,36.11446149735112,2.1703626695207014
1918,8,27.761908366064816,1.5640350776627368,49.2429183970839,2.3076494624204704,31.611700352340552,1.6884631043728273,44.12455993129265,1.834530321658655,27.978872458002446,2.128549109464592
1918,9,29.92533337516848,2.016160478324974,43.77245211381858,2.083977151446725,27.114185548253616,1.5725570957268407,47.178567636831275,1.632292965962143,29.194162882673936,2.0654139074596287
1918,10,28.50737777514503,2.1449140559771234,44.12123691965991,2.032604967921958,35.17088184029827,2.0807341265993875,40.66994721809936,1.7245084957711219,30.485513512958324,2.178584803663979
1918,11,33.6056513861259,2.2953367763171872,37.78528041380283,1.9954895391265126,38.75650625809008,2.1335674560028215,34.94850111994363,1.6680622416274384,30.358390770319932,2.151279168517101
1918,12,40.52682517092192,2.177733155802053,42.119677043996035,1.7864746637365716,43.289343722767015,2.332716531770389,32.67443769980414,1.8846498087092831,40.56367829712858,2.055794012361457
1918,13,36.28910669899943,1.9709510156486554,46.123991398610094,1.902023537704037,37.6954546114164,2.562742510530912,34.99252988178988,1.760936380572106,38.19319998913458,1.9486777505441748
1918,14,35.090825429023624,2.0758089894693645,39.204528749283995,1.977878100515436,33.0809483121993,2.1749998640090737,40.685481529503846,1.8463134900102087,32.82980039064338,1.967190421958275
1918,15,35.55805815708646,2.1174252912743294,44.0204554350954,2.20632979142397,27.54110289199771,2.0160957895397407,39.66650935659063,1.9134515780532182,27.69037187516378,1.9216783637249102
1918,16,38.44562655868869,2.197681596734919,45.42213662995148,2.232923912754435,31.822831388087778,2.3599884093332486,40.051983305132524,1.7867390082044652,32.8264478450812,2.415509124605583
1918,17,35.77079441098469,2.001067209162738,37.2802969061113,2.4535564669612286,36.322388668005836,2.4086502373917127,43.25941395959441,2.0000441063285046,35.623748203886976,2.309169833940192
1918,18,36.55381768353039,2.224018888489462,44.43528198070934,2.2459841656368424,36.00454893895006,2.0290266885441612,42.632470362121936,2.0701203186842743,45.45426134069635,2.4171575177597218
1918,19,39.59431484286534,2.386909480279722,47.5665152483678,2.1525503005442603,37.515096847619375,1.930919516393065,41.263318296623225,2.2061538904918883,45.7600187870499,2.3571107655825703
1918,20,34.972267939920364,1.9907587044536428,39.965202365913875,2.437423085154631,44.666592064928636,2.3029748166074757,47.39688348501769,2.2230087553777085,49.60834821996925,2.2727075365107705
1918,21,38.72996595478863,1.9641805217464758,43.92474464516099,2.4138544767367938,48.94204891039203,2.1426286235936995,41.45849921804146,2.076930101979884,48.696430989981884,2.3385301167630765
1918,22,39.95566407998173,1.9863631262909824,43.00616724529779,2.0307789751462604,41.77522310309425,2.354943596647775,38.22368395392104,2.2081177921126764,43.68469310656591,2.244712551883819
1918,23,37.128352251845385,1.8630901076533342,36.88026984122647,1.7540063553535559,33.86764091893495,2.478010707146736,37.842858276506064,1.9319857167683596,42.21634764954423,1.7067230281481789
1918,24,28.293695301981025,2.0592007674806316,37.57551522771777,2.1670496895740494,34.74782033283672,2.2628426748745083,40.29340994555642,2.250054594614202,31.1619703959136,2.1413071267231
1918,25,28.770984287317223,1.9229754699695087,37.44065811830761,2.519928443294815,36.21677131110371,1.9872975060028568,45.57264169522619,2.127938127816364,34.39093629680846,2.3276902281452143
1918,26,35.920401923433516,2.0552480967791786,32.12431098350452,2.0255075980196,43.183944077712866,2.2707341760953383,33.91631157155279,2.1595673459083353,41.713872431476084,2.308532600663257
1918,27,36.308067332275805,2.1932148273707766,29.217134113794497,1.8690765071559623,34.79083271706226,2.112255788145155,34.87506528192948,2.20541166235634,45.47056471926298,2.0364378864006696
1918,28,39.966311691993305,2.103874198950446,29.490303249226326,2.088377589244169,23.483587433873907,2.056289579886996,25.929908082979225,2.1524559063056032,30.627156674278087,1.766159012033472
1918,29,34.13595606128642,1.9483741668216732,32.89731879441388,1.9159678241052351,27.757021379078083,2.036111729052528,25.835035708131507,2.029568045540477,30.172400374810323,1.614950031694224
1918,30,37.52699477841166,2.319578585208523,22.5753005731865,2.09307618504151,32.01089136020339,2.0780809802690805,24.95976990486383,2.0270729581811344,39.18065469549101,1.9477176939483583
1918,31,37.42891434202276,2.4985038291943513,22.691496785881462,1.6322635443058604,34.4426628901394,2.3575062760339502,28.512124387239947,2.1457404985384496,36.58899712148715,2.1743593624291013
1918,32,40.798181247390694,2.352635039325079,28.00129191301743,1.808176818176451,32.43499467787544,2.2148729098980295,27.68394990036565,2.066272190790987,37.598226747604,2.0443089615691292
1918,33,34.84488021333418,2.225670819286,32.99299027469775,1.8186432300849817,33.639938227248344,1.9711905684673823,28.712967376096007,2.116871605200049,34.540155818543205,1.9911723684308735
1918,34,35.81103351866506,1.8998358955016725,33.12033053133048,1.854437287452401,30.214670397647843,2.294994514578473,24.89871892345362,2.250710178344242,32.16480936110535,1.963213795766122
1918,35,38.09383041152261,2.291112402399056,29.254162087200612,1.696230979580418,28.14571562808555,2.1410285464338217,33.706623751069834,2.115120623503407,28.977652593208855,1.866834000538217
1918,36,37.35698799894656,2.282336505772142,38.572611722692145,1.7286694408452177,28.213669497779478,2.4242023467370957,32.921599514480505,2.4720772922204635,23.199699993376715,2.366579861074954
1918,37,29.264843006485123,2.267877720048128,27.683504444825214,2.2500606926920095,28.24198051806341,2.7244670523601076,27.34941997475468,2.6723245667420077,27.17052910203665,2.7427743669435514
1918,38,25.51126513051468,2.4167042253369893,28.781622980947805,2.0637388661396243,28.981882062800302,2.7149881383182755,28.61559673368806,2.8336424079670284,35.90635234373454,3.073523116814176
1918,39,22.635389513477186,2.606817525340183,28.5272912746439,2.0160566312093877,28.71452042681113,2.9703858800283838,25.10846895724875,3.01655919898649,27.108899518728155,3.2404432082981565
1918,40,26.688142059918658,2.555750143965379,32.39691939613708,2.4068762193164677,19.58210453378787,3.1445375214785405,24.10565521400435,3.5702744335013827,22.714552448291435,3.342329455322994
1918,41,27.43287432961374,2.581360610766057,24.997276604786318,2.70226110562859,22.193062150415805,3.6504042145708175,22.301521076921325,4.523947625613788,21.871683474953965,3.9014479732328318
1918,42,20.42069390432995,3.120321333909783,26.1072891527297,3.086519535272599,24.427276268886885,3.6960280793386615,26.378679322303945,5.680510262140728,23.851118948890658,4.202463046622686
1918,43,20.48907602844587,3.0140524972503506,27.872293021889444,3.7383741345454355,18.965939565064282,3.4740672666695533,26.750537347712093,5.6262763625887855,15.827305810092149,3.9477355511135443
1918,44,19.153193500649248,3.023957131008283,25.56347399278301,3.8685077140378983,20.708832744053623,3.40609713950576,26.169162649307086,4.659651753409507,18.230210691627722,3.772059855373087
1918,45,18.36175894379793,3.0181607465397153,23.45349993766474,4.000736549823345,21.837044063330637,3.1720786102111487,18.741492085578756,4.053193819078173,21.06144373375419,4.001228117558869
1918,46,18.11757562352928,2.715011841864186,27.974281751443527,4.116454613678963,16.114063548730986,3.091641307273092,17.16122287453103,4.766166408181147,25.66979405721233,4.200575070472053
1918,47,21.62341804129072,2.660390298771791,27.433178993740515,4.3615007585339844,16.79675013294823,2.6713085690734637,21.62849196431477,5.282799825465656,28.343090984092566,3.9788755263216524
1918,48,23.597886671237667,2.8299870911006857,25.015790186246804,4.128081127718942,14.498468558655116,2.7353127240261843,21.780199611981814,5.387638376359268,23.95419483232529,3.6436918158828164
1918,49,16.544861476214237,2.7312425538823186,25.530719824733527,3.923352347093026,17.2069981324699,2.951874665535426,18.613670768905372,5.538136299076192,21.113972968151945,3.596602769456598
1918,50,19.412188869509393,2.682966769071416,19.315707535928137,3.6499020879120807,15.253647026552555,2.5925864650475297,16.032391046240544,5.338805888422404,13.346865531503568,3.4221268342415705
1918,51,18.478231103372217,2.6123575658472724,17.206315905003617,3.4040405599298653,12.520927628258502,2.8146204044026413,19.149959598144008,4.808827016579622,14.36923512937373,3.0766004845727024
1918,52,22.412230039761553,2.33700945182108,17.459671723596934,3.375935152882764,16.574025870549523,2.7736313511175346,20.421768919532393,4.485270052868557,14.397269277634729,3.1114929991181786
1918,53,19.038274721068518,2.4975537778006793,17.677349233147226,3.2841272709960454,15.425252475333878,2.8330675263363663,16.02177201558181,4.716475580373936,14.320195851035056,3.0536043845547542
1918,54,16.516533997630255,2.3809108192869677,13.889570064872162,3.185367693766819,19.036393625182175,2.7394421328638088,12.8838898574948,4.5051833214790795,14.02427053354374,2.727518688137301
1918,55,9.267864920449592,1.873506130622467,12.142076717384695,2.6460419375524507,9.91525866140411,2.7868693125147717,10.347548966538762,3.4129765255559277,8.794495499239796,2.2159946382553555
1918,56,6.558273511645349,1.7464109024148398,12.507084442643968,2.002289259674562,9.407602595806136,2.3490507261148537,7.410166693480521,3.154480505775544,3.0198157471997735,1.7169511484026236
1919,1,31.642601500763817,2.0365775646598245,30.008430171452535,1.876776684402944,30.202331140435966,1.6494598205584894,14.388569905060827,1.286464059883481,36.00668475675037,2.345866154989718
1919,2,34.89901907871037,1.9541852369654726,33.47556870850647,1.5014002649328901,38.8148436902034,1.8633572886407355,42.0687779258645,1.848189331300051,30.453829258561335,2.44611379929258
1919,3,31.225522955903514,2.0370398124258937,31.595570732734892,1.8632801131019043,42.50640873322399,1.734269851498465,29.295541358499914,1.9345402448662887,30.352804833834547,2.6090050457457563
1919,4,29.89371211434825,1.8187366761354167,37.73841011432267,2.349607567987557,32.24381409675084,1.665831851765979,32.89708114135501,2.0691899252145958,31.16817976375785,2.402340053020112
1919,5,28.206571839629127,1.5909419300234002,24.08656407048921,2.3123293797114526,34.42579851679198,1.8324208372216613,25.04109721971698,1.9097490098985657,34.352389128591845,2.3081653837100293
1919,6,23.931733606163963,1.7768910945166299,27.917916870401463,1.8764319808575263,19.17629318496209,1.6661737486283665,32.18547893588193,2.1369381260723377,33.71776115406306,2.8665231056410456
1919,7,16.955116932067963,2.481005872127429,23.287903183281806,2.4294286905692775,12.453151234095563,2.3334258584851053,25.045988319262587,2.186546180370603,17.338914822157566,3.3287914521212962
1919,8,16.61995413449702,2.7727037059204385,12.463911102430059,2.5858264197266383,13.054200228193777,2.704351021270951,17.952546372187733,2.3067373084905665,15.188429536338926,3.3737708790148537
